latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
20.78984,85.26891,297.15,0.36,0.57,2026-01-08,2040,N,nominal,2.0NRT,283.67,0.79,N
20.7861,85.26078,298.06,0.36,0.57,2026-01-08,2040,N,nominal,2.0NRT,285.68,1.34,N
20.78536,85.26421,307.37,0.36,0.57,2026-01-08,2040,N,nominal,2.0NRT,285.75,0.82,N
20.78461,85.26768,296.81,0.36,0.57,2026-01-08,2040,N,nominal,2.0NRT,284.3,0.82,N
23.31272,70.19823,298.47,0.43,0.46,2026-01-08,2040,N,nominal,2.0NRT,284.49,0.41,N
21.4892,81.76954,304.12,0.42,0.45,2026-01-08,2040,N,nominal,2.0NRT,286.17,1.14,N
20.7616,85.29795,325.16,0.36,0.57,2026-01-08,2040,N,nominal,2.0NRT,290.21,1.9,N
21.48506,81.76861,301.27,0.42,0.45,2026-01-08,2040,N,nominal,2.0NRT,284.86,1.14,N
20.76306,85.29118,301.61,0.36,0.57,2026-01-08,2040,N,nominal,2.0NRT,284.78,1.48,N
20.76233,85.29456,308.23,0.36,0.57,2026-01-08,2040,N,nominal,2.0NRT,287.49,1.9,N
21.79188,80.01755,299.34,0.5,0.41,2026-01-08,2040,N,nominal,2.0NRT,284.33,0.82,N
20.53204,85.90671,298.16,0.4,0.6,2026-01-08,2040,N,nominal,2.0NRT,283.98,0.74,N
21.39107,81.64856,305.74,0.42,0.45,2026-01-08,2040,N,nominal,2.0NRT,286.97,1.33,N
21.37663,81.67863,300.14,0.42,0.45,2026-01-08,2040,N,nominal,2.0NRT,287.83,1.4,N
21.37586,81.68262,300.1,0.42,0.45,2026-01-08,2040,N,nominal,2.0NRT,287.42,1.2,N
21.37872,81.64581,299.66,0.42,0.45,2026-01-08,2040,N,nominal,2.0NRT,286.82,1,N
21.37095,81.68571,300.54,0.42,0.45,2026-01-08,2040,N,nominal,2.0NRT,288.84,1.73,N
21.37538,81.64092,304.04,0.42,0.45,2026-01-08,2040,N,nominal,2.0NRT,287.1,1,N
21.37048,81.64398,297.52,0.42,0.45,2026-01-08,2040,N,nominal,2.0NRT,287.34,1.16,N
21.36559,81.64703,299.91,0.42,0.45,2026-01-08,2040,N,nominal,2.0NRT,287.46,1.43,N
21.35601,81.67402,296.85,0.42,0.45,2026-01-08,2040,N,nominal,2.0NRT,286.55,0.73,N
21.3444,81.66733,310.86,0.42,0.45,2026-01-08,2040,N,nominal,2.0NRT,283.69,0.75,N
21.34362,81.67134,299.02,0.42,0.45,2026-01-08,2040,N,nominal,2.0NRT,284.98,0.75,N
23.1041,70.18886,296.73,0.42,0.45,2026-01-08,2040,N,nominal,2.0NRT,286.34,0.69,N
21.3102,81.59039,304.12,0.42,0.45,2026-01-08,2040,N,nominal,2.0NRT,286.58,0.77,N
21.29815,81.6084,295.85,0.42,0.45,2026-01-08,2040,N,nominal,2.0NRT,285.64,0.85,N
22.28917,75.93976,297.96,0.38,0.36,2026-01-08,2040,N,nominal,2.0NRT,286.16,0.49,N
21.28839,81.61452,297.93,0.42,0.45,2026-01-08,2040,N,nominal,2.0NRT,285.36,0.49,N
21.21857,81.39117,296.53,0.41,0.45,2026-01-08,2040,N,nominal,2.0NRT,286.04,0.67,N
21.18861,81.3926,302.17,0.41,0.45,2026-01-08,2040,N,nominal,2.0NRT,289.62,1.88,N
21.18274,81.37921,299.78,0.41,0.45,2026-01-08,2040,N,nominal,2.0NRT,287.8,1.5,N
21.18199,81.38306,300.38,0.41,0.45,2026-01-08,2040,N,nominal,2.0NRT,289.14,1.5,N
22.26484,75.13541,300.74,0.39,0.36,2026-01-08,2040,N,nominal,2.0NRT,290.25,1.1,N
22.93004,70.10657,327,0.43,0.46,2026-01-08,2040,N,nominal,2.0NRT,288.26,3.38,N
21.19935,81.20743,296.91,0.4,0.44,2026-01-08,2040,N,nominal,2.0NRT,284.82,0.76,N
22.49315,73.47476,302.37,0.43,0.38,2026-01-08,2040,N,nominal,2.0NRT,287.17,0.37,N
22.49202,73.47607,301.97,0.43,0.38,2026-01-08,2040,N,nominal,2.0NRT,287.1,0.49,N
22.93027,70.10401,305.56,0.43,0.46,2026-01-08,2040,N,nominal,2.0NRT,283.41,1.8,N
22.92976,70.10819,317.21,0.43,0.46,2026-01-08,2040,N,nominal,2.0NRT,285.52,1.8,N
21.19895,81.20821,295.57,0.4,0.44,2026-01-08,2040,N,nominal,2.0NRT,284.67,0.56,N
22.92539,69.82135,298.4,0.44,0.46,2026-01-08,2040,N,nominal,2.0NRT,284.35,0.56,N
22.93502,69.70232,297.32,0.45,0.47,2026-01-08,2040,N,nominal,2.0NRT,284.04,0.48,N
22.36705,73.11515,305.27,0.44,0.38,2026-01-08,2040,N,nominal,2.0NRT,290.61,2.92,N
21.23302,79.6269,297.57,0.49,0.4,2026-01-08,2040,N,nominal,2.0NRT,287.18,1.57,N
21.28123,79.15081,295.31,0.46,0.39,2026-01-08,2040,N,nominal,2.0NRT,284.27,0.68,N
21.24593,79.22207,298.73,0.47,0.4,2026-01-08,2040,N,nominal,2.0NRT,287.81,0.9,N
21.24069,79.23029,306.75,0.47,0.4,2026-01-08,2040,N,nominal,2.0NRT,287.71,1.03,N
21.24112,79.22808,307.07,0.47,0.4,2026-01-08,2040,N,nominal,2.0NRT,288.02,1.87,N
22.43118,69.83403,298.13,0.44,0.46,2026-01-08,2040,N,nominal,2.0NRT,287.93,0.28,N
22.33959,69.853,303.4,0.43,0.46,2026-01-08,2040,N,nominal,2.0NRT,292.49,1.38,N
22.3381,69.86575,302.1,0.43,0.46,2026-01-08,2040,N,nominal,2.0NRT,291.86,1.12,N
22.4189,69.03941,303.56,0.49,0.48,2026-01-08,2040,N,nominal,2.0NRT,288.04,0.86,N
22.41442,69.03881,303.24,0.49,0.48,2026-01-08,2040,N,nominal,2.0NRT,287.95,0.86,N
22.41693,69.03712,312.7,0.49,0.48,2026-01-08,2040,N,nominal,2.0NRT,288.63,1.69,N
21.6247,73.05013,310.88,0.44,0.38,2026-01-08,2040,N,nominal,2.0NRT,289.16,0.76,N
21.62118,73.04955,303.75,0.44,0.38,2026-01-08,2040,N,nominal,2.0NRT,288.69,0.76,N
20.65896,78.49256,297.74,0.44,0.39,2026-01-08,2040,N,nominal,2.0NRT,282.81,0.87,N
21.25904,72.94118,300.45,0.44,0.38,2026-01-08,2040,N,nominal,2.0NRT,289.25,0.65,N
20.13466,79.017,297.51,0.47,0.4,2026-01-08,2040,N,nominal,2.0NRT,287.34,1.3,N
21.09946,72.84814,331.2,0.44,0.38,2026-01-08,2040,N,nominal,2.0NRT,294.83,3.76,N
21.10603,72.64342,329.31,0.45,0.39,2026-01-08,2040,N,nominal,2.0NRT,293.14,4.19,N
21.10544,72.64775,331.1,0.45,0.39,2026-01-08,2040,N,nominal,2.0NRT,293.17,4.19,N
21.10722,72.63477,306.9,0.45,0.39,2026-01-08,2040,N,nominal,2.0NRT,291.7,2.5,N
21.10365,72.6342,329.33,0.45,0.39,2026-01-08,2040,N,nominal,2.0NRT,293.65,2.5,N
21.10305,72.63852,302.02,0.45,0.39,2026-01-08,2040,N,nominal,2.0NRT,290.29,2.5,N
21.10141,72.63492,335.63,0.45,0.39,2026-01-08,2040,N,nominal,2.0NRT,291.73,4.83,N
21.09969,72.62132,306.97,0.45,0.39,2026-01-08,2040,N,nominal,2.0NRT,289.63,0.63,N
21.09182,72.65103,308.8,0.45,0.39,2026-01-08,2040,N,nominal,2.0NRT,290.09,0.71,N
20.01789,79.06039,309.97,0.48,0.4,2026-01-08,2040,N,nominal,2.0NRT,287.49,1.71,N
19.92896,79.12017,303.8,0.48,0.4,2026-01-08,2040,N,nominal,2.0NRT,288.54,1.13,N
19.92246,79.11414,303.43,0.48,0.4,2026-01-08,2040,N,nominal,2.0NRT,289.16,1.23,N
21.06082,70.86839,301.92,0.55,0.43,2026-01-08,2040,N,nominal,2.0NRT,287.22,1.07,N
21.05689,70.86781,298.64,0.55,0.43,2026-01-08,2040,N,nominal,2.0NRT,286.66,0.38,N
20.9111,71.46036,310.13,0.51,0.41,2026-01-08,2040,N,nominal,2.0NRT,290.52,1.29,N
19.10259,82.16869,302.42,0.49,0.49,2026-01-08,2040,N,nominal,2.0NRT,286.39,1.27,N
19.09815,82.16769,298.26,0.49,0.49,2026-01-08,2040,N,nominal,2.0NRT,284.27,1.35,N
19.0928,82.17135,295.7,0.49,0.49,2026-01-08,2040,N,nominal,2.0NRT,284.26,1.35,N
20.10403,75.03722,302.74,0.39,0.36,2026-01-08,2040,N,nominal,2.0NRT,280.77,0.94,N
19.3698,76.16187,327.12,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,283.71,1.78,N
18.71969,79.53751,309.91,0.52,0.42,2026-01-08,2042,N,nominal,2.0NRT,290.93,1.61,N
18.71588,79.53678,304.09,0.52,0.42,2026-01-08,2042,N,nominal,2.0NRT,290.05,1.61,N
18.69791,79.54855,302.69,0.52,0.42,2026-01-08,2042,N,nominal,2.0NRT,289.79,1.07,N
19.24568,76.33364,302.01,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,281.29,0.49,N
19.39695,75.33617,300.02,0.38,0.36,2026-01-08,2042,N,nominal,2.0NRT,281.38,0.25,N
19.09569,76.99825,298.91,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,281.94,0.88,N
19.42904,73.56577,306.82,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,284.59,0.5,N
19.4279,73.57343,303.93,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,286.15,1.14,N
19.42508,73.56905,301.16,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,285,0.71,N
19.42451,73.57285,306.7,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,284.9,0.71,N
17.611,83.20595,309.34,0.61,0.53,2026-01-08,2042,N,nominal,2.0NRT,290.66,1.38,N
17.60612,83.20482,321.9,0.61,0.53,2026-01-08,2042,N,nominal,2.0NRT,290.62,4.09,N
17.60727,83.19916,316.73,0.61,0.53,2026-01-08,2042,N,nominal,2.0NRT,289.98,4.09,N
17.5998,83.18562,321.86,0.61,0.53,2026-01-08,2042,N,nominal,2.0NRT,289.55,2.11,N
17.78202,82.0803,298.21,0.51,0.5,2026-01-08,2042,N,nominal,2.0NRT,285.38,0.64,N
18.82282,76.26598,306.77,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,282.72,0.56,N
18.96889,74.59084,309.39,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,285.67,0.8,N
18.96671,74.58296,323.99,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,287.01,2.4,N
19.10338,73.0519,308.2,0.42,0.37,2026-01-08,2042,N,nominal,2.0NRT,289.66,1.02,N
19.09994,73.05136,309.41,0.42,0.37,2026-01-08,2042,N,nominal,2.0NRT,290.42,1.04,N
19.27823,71.42686,310.36,0.49,0.4,2026-01-08,2042,N,nominal,2.0NRT,295.67,2.25,N
17.66043,80.48699,300.7,0.41,0.45,2026-01-08,2042,N,nominal,2.0NRT,288.45,0.63,N
19.17767,70.94576,312.32,0.52,0.41,2026-01-08,2042,N,nominal,2.0NRT,295.46,0.78,N
18.71384,73.404,298.12,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,286.54,0.44,N
18.71045,73.40345,303.09,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,285.27,0.44,N
17.46338,80.65178,298.17,0.42,0.45,2026-01-08,2042,N,nominal,2.0NRT,287.29,0.57,N
18.6137,73.70194,300.94,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,285.66,0.54,N
18.61033,73.70142,298.49,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,285.55,0.54,N
18.62948,73.55044,320.76,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,287.07,1.38,N
18.63004,73.54676,302.89,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,287.46,1.38,N
18.62556,73.55356,343.46,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,293.69,8.14,N
18.625,73.55728,309.23,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,287.17,8.14,N
18.62049,73.56432,325.36,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,288.32,1.37,N
18.62162,73.5567,302.15,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,286.24,1.04,N
18.62106,73.5605,304.81,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,287.98,1.37,N
18.61993,73.5681,311.79,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,287.44,2.15,N
18.61654,73.59077,317.95,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,288.08,1.66,N
18.69405,73.04158,319.62,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,292.09,1.3,N
18.69061,73.04102,335.92,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,291.65,1.96,N
18.68889,73.05281,300.66,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,289.62,1.07,N
18.68718,73.04046,302.25,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,291.37,1.96,N
18.68546,73.02811,304.7,0.42,0.37,2026-01-08,2042,N,nominal,2.0NRT,291.3,1.39,N
18.68488,73.03204,309.51,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,292.09,1.36,N
18.68374,73.0399,305.45,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,291.85,1.11,N
18.68087,73.03542,303.91,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,292.33,1.36,N
18.6803,73.03934,301.95,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,290.81,1.11,N
18.58978,73.20543,299.13,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,288.52,0.24,N
18.08749,76.13647,296.3,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,283.53,0.94,N
18.23121,74.99813,317.22,0.38,0.36,2026-01-08,2042,N,nominal,2.0NRT,284.23,1.75,N
17.17926,80.77511,299.62,0.44,0.46,2026-01-08,2042,N,nominal,2.0NRT,288.92,1.08,N
17.87706,76.42998,300.78,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,280.72,0.67,N
17.63457,77.77775,298.1,0.45,0.39,2026-01-08,2042,N,nominal,2.0NRT,280.18,0.68,N
18.36305,73.06303,316.08,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,288.75,1.6,N
18.08797,73.39226,299.94,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,287.58,0.49,N
18.01576,73.19859,328.2,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,290.49,2.64,N
18.00553,73.05549,325.65,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,289.85,1.26,N
18.00496,73.05932,299.75,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,289.6,1.26,N
18.00213,73.05485,329.78,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,291.87,3.17,N
18.00154,73.05873,333.89,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,292.43,3.17,N
17.30228,77.43658,297.82,0.44,0.38,2026-01-08,2042,N,nominal,2.0NRT,286.88,0.67,N
17.60779,75.4854,330.43,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,284.62,2.42,N
17.79195,73.87753,302.9,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,285.23,0.38,N
17.78861,73.87699,295.98,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,285.93,0.89,N
17.1402,77.18359,300.8,0.43,0.38,2026-01-08,2042,N,nominal,2.0NRT,287.37,0.98,N
17.14209,77.18506,297.63,0.43,0.38,2026-01-08,2042,N,nominal,2.0NRT,287.07,0.71,N
17.13997,77.17642,296.98,0.43,0.38,2026-01-08,2042,N,nominal,2.0NRT,284.36,0.79,N
17.66211,73.44122,298.32,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,286.74,0.41,N
17.30252,74.63729,296.11,0.38,0.36,2026-01-08,2042,N,nominal,2.0NRT,286.04,0.36,N
15.96126,80.93915,305.83,0.47,0.48,2026-01-08,2042,N,nominal,2.0NRT,289.21,0.73,N
16.95058,74.85075,309.85,0.38,0.36,2026-01-08,2042,N,nominal,2.0NRT,283.08,0.83,N
16.95998,74.12189,328.62,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,282.53,2.82,N
16.89088,74.34693,301.67,0.38,0.36,2026-01-08,2042,N,nominal,2.0NRT,281.07,0.44,N
16.30551,77.36125,296.66,0.44,0.39,2026-01-08,2042,N,nominal,2.0NRT,284,0.7,N
16.67569,74.87431,319.35,0.38,0.36,2026-01-08,2042,N,nominal,2.0NRT,283.64,1.99,N
16.57345,74.55946,304.39,0.38,0.36,2026-01-08,2042,N,nominal,2.0NRT,281.57,0.92,N
16.57014,74.55891,313.42,0.38,0.36,2026-01-08,2042,N,nominal,2.0NRT,281.77,0.92,N
16.38614,75.6421,298.38,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,280.44,0.69,N
16.57268,74.28336,297.72,0.38,0.36,2026-01-08,2042,N,nominal,2.0NRT,283.77,0.49,N
16.34557,75.24287,324.19,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,278.32,1.25,N
16.34499,75.24648,302.47,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,278.26,1.25,N
16.6203,73.42714,317.79,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,291.16,1.23,N
16.61973,73.43084,319.26,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,291.24,1.68,N
16.61917,73.43454,319.61,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,292.17,1.68,N
16.61751,73.42288,316,0.39,0.37,2026-01-08,2042,N,nominal,2.0NRT,291.7,1.23,N
16.61695,73.42658,311.12,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,292.24,1.23,N
15.91466,77.3632,295.71,0.45,0.39,2026-01-08,2042,N,nominal,2.0NRT,283.09,0.73,N
16.49832,73.67436,333.92,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,289.76,5.58,N
16.49498,73.67381,300.48,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,289.47,1,N
16.48831,73.6727,335.96,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,290.1,1.79,N
16.48887,73.66907,318.75,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,286.1,1.59,N
16.48553,73.66852,303.09,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,287.76,1.59,N
16.48442,73.67579,297.27,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,286.54,1.79,N
15.68458,78.45673,299.58,0.51,0.41,2026-01-08,2042,N,nominal,2.0NRT,289.12,0.82,N
16.12466,74.71925,304.68,0.38,0.36,2026-01-08,2042,N,nominal,2.0NRT,283.56,0.64,N
16.00118,75.12908,298.14,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,285.21,0.47,N
15.98956,75.05318,298.38,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,285.58,0.51,N
15.98898,75.05677,298.55,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,284.91,0.34,N
15.78854,75.16669,307.07,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,286.3,1.01,N
15.58518,74.80801,318.15,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,284.24,1.29,N
15.33938,76.27911,296.59,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,285.74,0.69,N
15.33488,76.28687,305.39,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,289.49,0.84,N
15.33778,76.24805,301.7,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,287.94,0.77,N
15.33437,76.24744,304.66,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,287.27,0.77,N
15.18062,77.10257,296.82,0.44,0.39,2026-01-08,2042,N,nominal,2.0NRT,283.29,0.44,N
15.02442,78.01596,304.23,0.49,0.4,2026-01-08,2042,N,nominal,2.0NRT,283.97,2.21,N
15.17708,77.10191,297.05,0.44,0.39,2026-01-08,2042,N,nominal,2.0NRT,283.69,0.44,N
15.3154,76.25583,295.69,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,284.37,0.75,N
15.3,76.22168,299.67,0.41,0.37,2026-01-08,2042,N,nominal,2.0NRT,287.27,0.65,N
15.65727,73.98842,309.94,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,289.29,1.26,N
15.21361,76.5677,310.86,0.42,0.38,2026-01-08,2042,N,nominal,2.0NRT,289.37,1.12,N
15.21016,76.56705,315.7,0.42,0.38,2026-01-08,2042,N,nominal,2.0NRT,289.2,1.12,N
15.20949,76.57101,299.56,0.42,0.38,2026-01-08,2042,N,nominal,2.0NRT,288.96,1.12,N
15.17254,76.78831,298.6,0.43,0.38,2026-01-08,2042,N,nominal,2.0NRT,287.47,0.45,N
15.18237,76.66757,337.56,0.43,0.38,2026-01-08,2042,N,nominal,2.0NRT,291.83,4.55,N
15.18103,76.67546,303.43,0.43,0.38,2026-01-08,2042,N,nominal,2.0NRT,291.09,1.11,N
15.17756,76.67483,306,0.43,0.38,2026-01-08,2042,N,nominal,2.0NRT,292.19,1.11,N
15.17487,76.69059,305.89,0.43,0.38,2026-01-08,2042,N,nominal,2.0NRT,290.03,0.85,N
15.1742,76.69454,307.45,0.43,0.38,2026-01-08,2042,N,nominal,2.0NRT,290,0.85,N
15.17746,76.65447,325.32,0.43,0.38,2026-01-08,2042,N,nominal,2.0NRT,294.14,3.46,N
15.17679,76.65841,310.37,0.43,0.38,2026-01-08,2042,N,nominal,2.0NRT,292.3,0.94,N
15.17611,76.66236,300.12,0.43,0.38,2026-01-08,2042,N,nominal,2.0NRT,289.81,0.94,N
15.17332,76.65778,321.35,0.43,0.38,2026-01-08,2042,N,nominal,2.0NRT,290.5,0.94,N
15.16784,76.66895,301.6,0.43,0.38,2026-01-08,2042,N,nominal,2.0NRT,289.76,0.55,N
15.16717,76.67288,309.25,0.43,0.38,2026-01-08,2042,N,nominal,2.0NRT,290.03,0.9,N
15.15249,76.71161,300.81,0.43,0.38,2026-01-08,2042,N,nominal,2.0NRT,289.8,0.96,N
15.11774,76.81192,297.33,0.43,0.38,2026-01-08,2042,N,nominal,2.0NRT,286.89,0.6,N
15.1156,76.80322,299.46,0.43,0.38,2026-01-08,2042,N,nominal,2.0NRT,289.08,0.77,N
15.11144,76.80657,303.84,0.43,0.38,2026-01-08,2042,N,nominal,2.0NRT,289.8,0.77,N
15.55345,74.04801,307,0.38,0.36,2026-01-08,2042,N,nominal,2.0NRT,293.1,0.84,N
15.17283,76.37704,312.69,0.42,0.37,2026-01-08,2042,N,nominal,2.0NRT,292.73,1.38,N
15.16875,76.38028,304.09,0.42,0.37,2026-01-08,2042,N,nominal,2.0NRT,290.78,1.38,N
15.16532,76.37966,302.73,0.42,0.37,2026-01-08,2042,N,nominal,2.0NRT,290.89,0.88,N
15.40825,74.79262,305.66,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,285.62,0.85,N
15.52813,73.99242,304.14,0.38,0.36,2026-01-08,2042,N,nominal,2.0NRT,292.16,0.79,N
15.43884,74.02188,315.86,0.38,0.36,2026-01-08,2042,N,nominal,2.0NRT,292.46,1.56,N
15.04963,75.01963,310.37,0.39,0.36,2026-01-08,2042,N,nominal,2.0NRT,284.57,0.82,N
14.27945,78.06647,298.72,0.5,0.41,2026-01-08,2042,N,nominal,2.0NRT,282.32,0.49,N
14.27911,78.06904,296.55,0.5,0.41,2026-01-08,2042,N,nominal,2.0NRT,283.18,0.4,N
14.07095,77.57533,301.3,0.48,0.4,2026-01-08,2042,N,nominal,2.0NRT,287.87,0.57,N
14.06728,77.57474,304.89,0.48,0.4,2026-01-08,2042,N,nominal,2.0NRT,288.65,0.57,N
14.2541,75.56195,309.56,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,288.06,1.24,N
14.06035,75.59355,299.46,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,289.04,0.6,N
13.99802,75.4203,306.65,0.4,0.37,2026-01-08,2042,N,nominal,2.0NRT,283.93,0.8,N
13.26662,76.82815,296.33,0.45,0.39,2026-01-08,2044,N,nominal,2.0NRT,285.58,0.24,N
12.93072,76.48217,302.35,0.44,0.38,2026-01-08,2044,N,nominal,2.0NRT,285.62,0.52,N
12.94217,75.64761,301.31,0.41,0.37,2026-01-08,2044,N,nominal,2.0NRT,286.21,0.86,N
12.94155,75.65145,309.13,0.41,0.37,2026-01-08,2044,N,nominal,2.0NRT,286.59,0.86,N
12.37582,77.53568,301.34,0.5,0.41,2026-01-08,2044,N,nominal,2.0NRT,284.23,0.94,N
12.37505,77.54014,301.26,0.5,0.41,2026-01-08,2044,N,nominal,2.0NRT,286.96,0.94,N
12.36521,77.55251,298.94,0.5,0.41,2026-01-08,2044,N,nominal,2.0NRT,284.75,1.17,N
12.36143,77.552,300.47,0.5,0.41,2026-01-08,2044,N,nominal,2.0NRT,284.67,1.41,N
11.78494,76.76792,299.23,0.47,0.39,2026-01-08,2044,N,nominal,2.0NRT,280.73,1.27,N
11.78403,76.76951,303.38,0.47,0.39,2026-01-08,2044,N,nominal,2.0NRT,278.07,1.48,N
9.87074,78.18879,304.65,0.39,0.44,2026-01-08,2044,N,nominal,2.0NRT,288.56,0.71,N
9.81159,78.33585,300.48,0.4,0.45,2026-01-08,2044,N,nominal,2.0NRT,287.48,0.3,N
9.8075,78.33513,300.19,0.4,0.45,2026-01-08,2044,N,nominal,2.0NRT,287.43,0.42,N
9.80649,78.02756,305.17,0.39,0.44,2026-01-08,2044,N,nominal,2.0NRT,287.65,1.03,N
38.45506,65.80452,295.14,0.63,0.54,2026-01-08,2216,N,nominal,2.0NRT,270.85,0.92,N
38.05171,67.26405,367,0.38,0.59,2026-01-08,2216,N,high,2.0NRT,318.92,30.82,N
38.0505,67.26847,342.93,0.38,0.59,2026-01-08,2216,N,nominal,2.0NRT,279.74,30.37,N
38.05293,67.2596,295.5,0.38,0.59,2026-01-08,2216,N,nominal,2.0NRT,272.14,30.82,N
38.48016,65.62412,299.09,0.62,0.54,2026-01-08,2216,N,nominal,2.0NRT,274.33,2.07,N
38.05453,67.26802,324.11,0.38,0.59,2026-01-08,2216,N,nominal,2.0NRT,277.31,43.36,N
38.47863,65.6241,296.22,0.62,0.54,2026-01-08,2216,N,nominal,2.0NRT,272.79,0.98,N
38.05573,67.26355,304.69,0.38,0.59,2026-01-08,2216,N,nominal,2.0NRT,273.08,43.36,N
38.05049,67.26139,367,0.38,0.59,2026-01-08,2216,N,high,2.0NRT,281.97,43.36,N
38.04813,67.27023,310.34,0.38,0.59,2026-01-08,2216,N,nominal,2.0NRT,273.03,18.46,N
37.82074,65.6218,300.25,0.32,0.55,2026-01-08,2216,N,nominal,2.0NRT,270.78,0.84,N
39.5085,54.32647,300.42,0.39,0.36,2026-01-08,2216,N,nominal,2.0NRT,271.83,0.63,N
39.4447,54.38557,321.56,0.39,0.36,2026-01-08,2216,N,nominal,2.0NRT,274.33,1.83,N
39.04399,54.25451,321.19,0.39,0.36,2026-01-08,2218,N,nominal,2.0NRT,272.49,1.33,N
39.04466,54.25003,311.23,0.39,0.36,2026-01-08,2218,N,nominal,2.0NRT,271.34,2.24,N
39.04134,54.24922,326.43,0.39,0.36,2026-01-08,2218,N,nominal,2.0NRT,273.72,2.24,N
39.04068,54.2537,304.37,0.39,0.36,2026-01-08,2218,N,nominal,2.0NRT,270.55,1.33,N
38.25651,58.38899,325.97,0.44,0.38,2026-01-08,2218,N,nominal,2.0NRT,273.67,1.94,N
